Inventory_ID,PO_ID,Product_ID,Warehouse_ID,Snapshot_Date,Opening_Stock,Stock_In,Stock_Out,Closing_Stock,Reorder_Level,Safety_Stock,Inventory_Value_INR,Stock_Status,Capacity_Utilization_Percent
INVT000800,PO000800,P0208,WH004,18-05-2025,225,21,4,242,159,116,7056628.04,Normal,1.66
INVT000801,PO000801,P0091,WH003,29-09-2025,1154,977,1121,1010,382,83,36314822.7,Normal,3.79
INVT000802,PO000802,P0072,WH004,11-12-2025,588,818,1122,284,290,216,2015300.92,Reorder,1.94
INVT000803,PO000803,P0254,WH002,14-04-2025,119,849,254,714,193,239,55768626.48,Normal,3.85
INVT000804,PO000804,P0253,WH001,11-04-2026,167,754,764,157,310,246,12248716.1,Reorder,0.68
INVT000805,PO000805,P0230,WH003,10-04-2025,989,508,346,1151,346,159,65725472.43,Normal,4.32
INVT000806,PO000806,P0068,WH002,06-03-2025,1515,967,310,2172,409,202,10962127.44,Overstock,11.71
INVT000807,PO000807,P0215,WH001,23-11-2025,246,232,13,465,86,75,16634375.25,Overstock,2.01
INVT000808,PO000808,P0250,WH004,13-09-2025,83,93,124,52,485,23,3170372.92,Reorder,0.36
INVT000809,PO000809,P0141,WH002,01-07-2025,705,540,744,501,230,103,13042047.03,Normal,2.7
INVT000810,PO000810,P0219,WH001,06-10-2025,789,988,171,1606,311,33,138133328.7,Overstock,6.93
INVT000811,PO000811,P0285,WH003,18-04-2026,633,490,160,963,165,178,70232013.72,Overstock,3.61
INVT000812,PO000812,P0209,WH003,22-02-2025,546,562,412,696,236,35,56791407.6,Normal,2.61
INVT000813,PO000813,P0092,WH003,14-11-2025,889,937,324,1502,369,36,27605303.06,Normal,5.64
INVT000814,PO000814,P0276,WH002,12-01-2026,926,589,485,1030,382,193,84525023.9,Normal,5.55
INVT000815,PO000815,P0049,WH001,31-12-2025,94,426,372,148,495,201,4049410.24,Reorder,0.64
INVT000816,PO000816,P0113,WH001,27-05-2025,45,768,941,0,63,183,0,Stockout,0
INVT000817,PO000817,P0194,WH003,15-03-2026,211,75,30,256,145,42,18356313.6,Normal,0.96
INVT000818,PO000818,P0039,WH003,06-11-2025,19,632,572,79,67,207,1278096.76,Normal,0.3
INVT000819,PO000819,P0204,WH003,25-07-2025,1064,501,481,1084,309,156,72344599.04,Normal,4.07
INVT000820,PO000820,P0141,WH002,09-07-2026,328,882,179,1031,230,103,25789042.22,Normal,5.56
INVT000821,PO000821,P0167,WH002,03-06-2025,1001,826,507,1320,451,169,21896212.8,Normal,7.12
INVT000822,PO000822,P0164,WH003,19-12-2025,1284,517,56,1745,419,83,142695664.9,Normal,6.55
INVT000823,PO000823,P0047,WH003,15-07-2025,47,670,859,0,224,237,0,Stockout,0
INVT000824,PO000824,P0199,WH002,23-05-2026,326,648,727,247,325,187,15558488.01,Reorder,1.33
INVT000825,PO000825,P0155,WH003,07-07-2026,1071,384,191,1264,338,157,52700596.64,Normal,4.74
INVT000826,PO000826,P0121,WH001,24-02-2026,87,834,816,105,119,200,1890045.15,Reorder,0.45
INVT000827,PO000827,P0167,WH002,17-04-2025,1758,351,418,1691,451,169,26498595.67,Normal,9.12
INVT000828,PO000828,P0203,WH002,11-06-2026,62,950,268,744,63,71,16751450.16,Overstock,4.01
INVT000829,PO000829,P0047,WH004,21-02-2026,115,755,1084,0,224,237,0,Stockout,0
INVT000830,PO000830,P0097,WH002,01-04-2025,238,33,12,259,197,84,19140752.68,Normal,1.4
INVT000831,PO000831,P0080,WH004,04-08-2026,905,421,264,1062,332,36,43513326,Normal,7.27
INVT000832,PO000832,P0057,WH003,18-11-2025,46,358,441,0,45,53,0,Stockout,0
INVT000833,PO000833,P0239,WH002,26-06-2025,214,199,128,285,338,96,13990296.6,Reorder,1.54
INVT000834,PO000834,P0264,WH001,12-05-2026,271,200,135,336,126,166,4521935.04,Normal,1.45
INVT000835,PO000835,P0291,WH001,01-01-2025,616,585,105,1096,329,249,83803711.04,Normal,4.73
INVT000836,PO000836,P0087,WH003,30-06-2025,73,751,462,362,237,242,28334373.5,Normal,1.36
INVT000837,PO000837,P0294,WH003,10-10-2025,92,107,149,50,481,19,2543910,Reorder,0.19
INVT000838,PO000838,P0268,WH001,05-05-2025,782,958,332,1408,208,247,28634749.44,Overstock,6.08
INVT000839,PO000839,P0130,WH002,08-07-2026,585,17,25,577,173,58,17042208.53,Normal,3.11
INVT000840,PO000840,P0189,WH002,20-05-2026,192,416,524,84,72,109,4319755.44,Normal,0.45
INVT000841,PO000841,P0079,WH002,25-07-2026,71,937,1130,0,63,108,0,Stockout,0
INVT000842,PO000842,P0130,WH001,06-04-2025,106,433,290,249,173,58,7316625.96,Normal,1.07
INVT000843,PO000843,P0141,WH001,06-07-2026,348,597,591,354,230,103,8232128.4,Normal,1.53
INVT000844,PO000844,P0064,WH002,29-01-2026,1569,36,47,1558,499,106,123019321.7,Normal,8.4
INVT000845,PO000845,P0019,WH004,16-12-2025,97,80,72,105,417,37,4489595.25,Reorder,0.72
INVT000846,PO000846,P0082,WH002,15-02-2026,292,295,200,387,151,103,21217135.68,Normal,2.09
INVT000847,PO000847,P0248,WH002,20-08-2025,939,896,639,1196,444,184,99665239.44,Normal,6.45
INVT000848,PO000848,P0266,WH002,27-07-2026,937,529,708,758,470,103,60273817.78,Normal,4.09
INVT000849,PO000849,P0257,WH004,26-05-2025,39,613,335,317,336,211,20632544.13,Reorder,2.17
INVT000850,PO000850,P0205,WH003,07-07-2026,1475,982,1215,1242,480,72,29668597.92,Normal,4.66
INVT000851,PO000851,P0037,WH004,29-05-2025,1374,626,541,1459,344,50,47219499.11,Normal,9.99
INVT000852,PO000852,P0243,WH003,21-09-2025,642,984,904,722,377,159,526785.64,Normal,2.71
INVT000853,PO000853,P0276,WH002,10-08-2025,1154,325,284,1195,382,193,104807009,Normal,6.44
INVT000854,PO000854,P0063,WH002,04-03-2025,719,745,174,1290,443,35,44678208.3,Normal,6.96
INVT000855,PO000855,P0139,WH002,01-07-2025,7,335,488,0,42,232,0,Stockout,0
INVT000856,PO000856,P0077,WH002,11-04-2026,367,960,1119,208,173,144,7528015.04,Normal,1.12
INVT000857,PO000857,P0039,WH003,02-07-2025,244,182,241,185,67,207,2861985.15,Normal,0.69
INVT000858,PO000858,P0228,WH003,21-04-2026,1174,917,111,1980,351,11,172484037,Overstock,7.43
INVT000859,PO000859,P0175,WH004,02-03-2026,417,351,165,603,455,79,3983140.62,Normal,4.13
INVT000860,PO000860,P0167,WH001,02-04-2026,1684,266,218,1732,451,169,29842256.08,Normal,7.47
INVT000861,PO000861,P0126,WH002,24-11-2025,602,850,1120,332,226,14,20221017.76,Normal,1.79
INVT000862,PO000862,P0094,WH003,09-06-2026,352,33,3,382,216,65,10181277.92,Normal,1.43
INVT000863,PO000863,P0024,WH004,24-09-2025,790,539,789,540,413,147,16501190.4,Normal,3.7
INVT000864,PO000864,P0173,WH004,03-10-2025,257,973,1151,79,340,55,2890167.6,Reorder,0.54
INVT000865,PO000865,P0094,WH003,17-04-2025,17,791,293,515,216,65,12293456.85,Normal,1.93
INVT000866,PO000866,P0054,WH002,03-08-2025,386,708,558,536,114,156,26597622.48,Normal,2.89
INVT000867,PO000867,P0229,WH004,16-08-2025,313,751,915,149,220,105,1053957.46,Reorder,1.02
INVT000868,PO000868,P0059,WH003,12-05-2025,1228,704,942,990,460,48,60375793.5,Normal,3.72
INVT000869,PO000869,P0228,WH002,22-06-2025,657,642,826,473,351,11,39829348.13,Normal,2.55
INVT000870,PO000870,P0085,WH003,20-06-2025,307,951,1094,164,306,81,9538923.88,Reorder,0.62
INVT000871,PO000871,P0014,WH002,28-04-2025,115,512,655,0,31,150,0,Stockout,0
INVT000872,PO000872,P0241,WH001,17-06-2025,813,746,215,1344,252,138,36855369.6,Overstock,5.8
INVT000873,PO000873,P0028,WH004,15-07-2025,94,612,909,0,29,232,0,Stockout,0
INVT000874,PO000874,P0155,WH001,14-06-2026,270,103,62,311,338,157,15370353.96,Reorder,1.34
INVT000875,PO000875,P0070,WH003,25-10-2025,1022,256,245,1033,306,185,70904655.15,Normal,3.88
INVT000876,PO000876,P0207,WH004,15-09-2025,64,52,39,77,32,142,2530149.16,Normal,0.53
INVT000877,PO000877,P0052,WH001,10-10-2025,1063,691,691,1063,402,58,18550933.87,Normal,4.59
INVT000878,PO000878,P0034,WH002,26-10-2025,310,986,614,682,108,45,28426496.56,Overstock,3.68
INVT000879,PO000879,P0120,WH003,07-12-2025,328,644,888,84,236,214,6426354.48,Reorder,0.32
INVT000880,PO000880,P0246,WH004,13-05-2025,68,257,91,234,213,207,17906372.64,Normal,1.6
INVT000881,PO000881,P0281,WH003,09-01-2026,297,767,395,669,94,20,41509677.15,Overstock,2.51
INVT000882,PO000882,P0104,WH001,10-05-2025,1032,217,322,927,297,48,21490103.34,Normal,4
INVT000883,PO000883,P0179,WH001,08-08-2025,148,586,82,652,128,245,5203168.64,Overstock,2.81
INVT000884,PO000884,P0182,WH003,04-02-2026,569,928,604,893,293,195,20971167.35,Normal,3.35
INVT000885,PO000885,P0229,WH003,17-12-2025,49,756,712,93,220,105,690458.97,Reorder,0.35
INVT000886,PO000886,P0163,WH004,01-11-2025,748,792,492,1048,201,83,59619776.8,Overstock,7.17
INVT000887,PO000887,P0242,WH003,01-12-2025,193,526,365,354,228,88,3965550.48,Normal,1.33
INVT000888,PO000888,P0276,WH002,04-08-2026,294,999,893,400,382,193,35103048,Normal,2.16
INVT000889,PO000889,P0003,WH004,01-02-2025,893,43,57,879,234,143,75409770.39,Normal,6.02
INVT000890,PO000890,P0266,WH002,09-09-2025,1433,256,157,1532,470,103,113099149.3,Normal,8.26
INVT000891,PO000891,P0294,WH003,20-05-2025,1329,130,143,1316,481,19,65529469.88,Normal,4.94
INVT000892,PO000892,P0121,WH002,01-04-2025,331,173,16,488,119,200,7761991.36,Normal,2.63
INVT000893,PO000893,P0129,WH001,17-12-2025,472,534,237,769,126,140,14478432.09,Overstock,3.32
INVT000894,PO000894,P0126,WH004,24-01-2026,462,790,410,842,226,14,55563369.5,Normal,5.76
INVT000895,PO000895,P0176,WH003,09-04-2026,14,259,144,129,174,94,4165084.92,Reorder,0.48
INVT000896,PO000896,P0156,WH004,19-03-2025,464,708,407,765,140,169,45821794.05,Overstock,5.24
INVT000897,PO000897,P0039,WH003,22-04-2026,161,75,48,188,67,207,3317872.88,Normal,0.71
INVT000898,PO000898,P0015,WH003,20-03-2025,105,725,995,0,340,128,0,Stockout,0
INVT000899,PO000899,P0206,WH004,20-03-2025,148,507,735,0,441,100,0,Stockout,0
INVT000900,PO000900,P0045,WH002,15-10-2025,410,822,281,951,388,79,46127009.19,Normal,5.13
INVT000901,PO000901,P0201,WH002,27-05-2025,40,877,585,332,47,245,24588248.68,Overstock,1.79
INVT000902,PO000902,P0130,WH004,14-04-2026,470,592,821,241,173,58,6405592.02,Normal,1.65
INVT000903,PO000903,P0176,WH003,02-06-2026,693,97,65,725,174,94,25412040.25,Normal,2.72
INVT000904,PO000904,P0171,WH003,29-07-2025,1415,863,1173,1105,466,114,44854171.05,Normal,4.15
INVT000905,PO000905,P0207,WH002,09-05-2025,95,731,30,796,32,142,25708833.88,Overstock,4.29
INVT000906,PO000906,P0282,WH001,01-12-2025,74,476,159,391,246,248,16016212.38,Normal,1.69
INVT000907,PO000907,P0243,WH003,12-01-2025,354,465,13,806,377,159,702114.66,Normal,3.02
INVT000908,PO000908,P0226,WH003,21-04-2025,540,471,519,492,229,114,5038699.92,Normal,1.85
INVT000909,PO000909,P0043,WH004,17-02-2025,1587,460,74,1973,466,119,40269660.01,Normal,13.51
INVT000910,PO000910,P0135,WH002,11-01-2025,226,84,26,284,182,127,19239341.44,Normal,1.53
INVT000911,PO000911,P0246,WH002,29-03-2026,91,616,367,340,213,207,25060621.4,Normal,1.83
INVT000912,PO000912,P0055,WH001,23-01-2025,177,29,12,194,437,63,5607874.58,Reorder,0.84
INVT000913,PO000913,P0054,WH001,07-04-2026,40,257,233,64,114,156,2660516.48,Reorder,0.28
INVT000914,PO000914,P0291,WH001,28-01-2025,1277,294,345,1226,329,249,97629506.3,Normal,5.29
INVT000915,PO000915,P0192,WH002,23-04-2025,120,278,395,3,215,162,148570.26,Reorder,0.02
INVT000916,PO000916,P0180,WH004,16-07-2026,202,264,147,319,306,39,11004252.71,Normal,2.18
INVT000917,PO000917,P0178,WH004,23-07-2026,82,145,4,223,46,71,4894992.72,Normal,1.53
INVT000918,PO000918,P0274,WH004,24-03-2025,7,925,1203,0,321,164,0,Stockout,0
INVT000919,PO000919,P0291,WH002,10-12-2025,400,673,116,957,329,249,77531048.76,Normal,5.16
INVT000920,PO000920,P0282,WH001,01-02-2026,547,732,84,1195,246,248,46711761.3,Normal,5.16
INVT000921,PO000921,P0290,WH003,08-04-2025,233,742,728,247,95,201,18648159.14,Normal,0.93
INVT000922,PO000922,P0267,WH001,27-06-2025,944,738,448,1234,309,30,13709234.06,Normal,5.33
INVT000923,PO000923,P0119,WH001,09-10-2025,631,740,238,1133,226,66,2570312.47,Overstock,4.89
INVT000924,PO000924,P0047,WH004,18-07-2025,572,439,355,656,224,237,49770123.04,Normal,4.49
INVT000925,PO000925,P0268,WH003,08-10-2025,224,194,226,192,208,247,3950801.28,Reorder,0.72
INVT000926,PO000926,P0154,WH001,04-06-2025,83,248,157,174,404,23,5095309.86,Reorder,0.75
INVT000927,PO000927,P0151,WH003,09-07-2026,1134,410,386,1158,390,115,8040480.36,Normal,4.35
INVT000928,PO000928,P0187,WH002,23-02-2026,442,229,257,414,114,24,15149357.1,Normal,2.23
INVT000929,PO000929,P0288,WH002,14-07-2025,155,552,130,577,42,71,17991621.64,Overstock,3.11
INVT000930,PO000930,P0190,WH003,05-04-2025,313,862,404,771,238,85,52956936.84,Normal,2.89
INVT000931,PO000931,P0004,WH002,08-03-2026,10,763,120,653,310,85,46319588.56,Normal,3.52
INVT000932,PO000932,P0077,WH003,30-07-2026,291,951,1365,0,173,144,0,Stockout,0
INVT000933,PO000933,P0253,WH003,12-11-2025,640,552,675,517,310,246,40115095.02,Normal,1.94
INVT000934,PO000934,P0185,WH003,04-02-2026,78,921,620,379,166,111,19367396.49,Normal,1.42
INVT000935,PO000935,P0156,WH004,20-03-2025,94,36,42,88,140,169,5515532.88,Reorder,0.6
INVT000936,PO000936,P0186,WH002,21-06-2025,345,280,333,292,147,34,19034922.28,Normal,1.57
INVT000937,PO000937,P0034,WH001,28-05-2026,292,42,53,281,108,45,11533097.05,Normal,1.21
INVT000938,PO000938,P0031,WH004,27-02-2026,3,213,37,179,378,181,2388330.77,Reorder,1.23
INVT000939,PO000939,P0131,WH002,20-03-2026,148,869,756,261,393,68,5971092.75,Reorder,1.41
INVT000940,PO000940,P0099,WH004,05-07-2025,176,51,6,221,256,250,12208278.68,Reorder,1.51
INVT000941,PO000941,P0241,WH003,09-04-2026,173,302,14,461,252,138,11976176.09,Normal,1.73
INVT000942,PO000942,P0080,WH004,16-01-2026,192,982,1003,171,332,36,6241382.01,Reorder,1.17
INVT000943,PO000943,P0143,WH003,12-07-2026,10,181,51,140,36,230,11574250.8,Normal,0.53
INVT000944,PO000944,P0212,WH004,27-05-2026,190,911,233,868,167,225,63097489.28,Overstock,5.94
INVT000945,PO000945,P0130,WH001,22-10-2025,555,304,119,740,173,58,19829047.4,Normal,3.19
INVT000946,PO000946,P0146,WH003,07-11-2025,72,835,662,245,52,166,16214117.15,Normal,0.92
INVT000947,PO000947,P0281,WH002,09-06-2025,260,926,916,270,94,20,13816583.1,Normal,1.46
INVT000948,PO000948,P0257,WH004,23-05-2025,697,787,1153,331,336,211,18374865.89,Reorder,2.27
INVT000949,PO000949,P0190,WH002,11-01-2026,392,542,473,461,238,85,32233253.69,Normal,2.49
INVT000950,PO000950,P0177,WH002,18-04-2026,1306,147,15,1438,450,112,87412554.42,Normal,7.75
INVT000951,PO000951,P0183,WH004,11-02-2026,746,724,1050,420,482,121,25822797,Reorder,2.88
INVT000952,PO000952,P0109,WH003,13-02-2025,1303,636,828,1111,373,189,72424867.9,Normal,4.17
INVT000953,PO000953,P0033,WH001,27-02-2026,1352,87,72,1367,441,103,62182984.55,Normal,5.9
INVT000954,PO000954,P0019,WH001,14-01-2025,751,374,7,1118,417,37,51879001.2,Normal,4.82
INVT000955,PO000955,P0182,WH001,04-01-2026,385,109,62,432,293,195,8913468.96,Normal,1.86
INVT000956,PO000956,P0233,WH004,17-01-2026,130,989,743,376,59,136,15153796.4,Overstock,2.57
INVT000957,PO000957,P0233,WH004,10-02-2025,136,769,1040,0,59,136,0,Stockout,0
INVT000958,PO000958,P0274,WH003,29-09-2025,124,935,1345,0,321,164,0,Stockout,0
INVT000959,PO000959,P0015,WH003,24-02-2026,73,427,111,389,340,128,30307643.52,Normal,1.46
INVT000960,PO000960,P0075,WH002,06-09-2025,234,637,511,360,105,160,7837671.6,Normal,1.94
INVT000961,PO000961,P0019,WH002,13-02-2025,1613,359,408,1564,417,37,76788959.2,Normal,8.43
INVT000962,PO000962,P0249,WH002,07-05-2026,692,548,673,567,257,96,6427081.08,Normal,3.06
INVT000963,PO000963,P0219,WH001,06-06-2025,520,95,19,596,311,33,51371790.88,Normal,2.57
INVT000964,PO000964,P0215,WH002,18-01-2025,277,556,740,93,86,75,3229247.37,Normal,0.5
INVT000965,PO000965,P0195,WH004,03-07-2025,187,259,229,217,97,205,12891709.6,Normal,1.49
INVT000966,PO000966,P0132,WH004,17-02-2025,52,473,239,286,62,174,8042108.36,Normal,1.96
INVT000967,PO000967,P0093,WH001,28-05-2026,179,471,311,339,224,216,15717236.67,Normal,1.46
INVT000968,PO000968,P0243,WH002,29-12-2025,1326,169,113,1382,377,159,1177878.6,Normal,7.45
INVT000969,PO000969,P0075,WH002,29-09-2025,348,935,835,448,105,160,10800016.64,Normal,2.42
INVT000970,PO000970,P0257,WH001,07-08-2025,668,818,260,1226,336,211,77933522.06,Normal,5.29
INVT000971,PO000971,P0104,WH004,22-03-2026,907,705,872,740,297,48,17663578,Normal,5.07
INVT000972,PO000972,P0088,WH001,07-08-2025,870,546,637,779,384,57,17810253.63,Normal,3.36
INVT000973,PO000973,P0242,WH002,15-01-2025,524,375,124,775,228,88,9345058.5,Normal,4.18
INVT000974,PO000974,P0051,WH002,27-09-2025,391,256,290,357,387,133,1773119.04,Reorder,1.92
INVT000975,PO000975,P0112,WH003,15-07-2026,1240,509,305,1444,439,184,31004961.52,Normal,5.42
INVT000976,PO000976,P0019,WH003,27-04-2026,1463,319,270,1512,417,37,64987014.96,Normal,5.67
INVT000977,PO000977,P0044,WH004,29-12-2025,641,569,195,1015,177,19,51519725.25,Overstock,6.95
INVT000978,PO000978,P0027,WH003,17-08-2025,1773,742,323,2192,495,214,121829759.8,Normal,8.23
INVT000979,PO000979,P0122,WH001,15-06-2026,29,341,267,103,208,225,5453716.1,Reorder,0.44
INVT000980,PO000980,P0006,WH004,17-05-2025,214,991,116,1089,205,68,82372776.75,Overstock,7.45
INVT000981,PO000981,P0235,WH002,26-11-2025,1117,467,104,1480,300,200,76729652.8,Normal,7.98
INVT000982,PO000982,P0100,WH002,31-01-2026,863,361,277,947,311,64,691281.59,Normal,5.11
INVT000983,PO000983,P0261,WH004,08-08-2025,79,458,51,486,132,180,3398500.8,Normal,3.33
INVT000984,PO000984,P0052,WH002,25-03-2026,1003,656,727,932,402,58,16095500.2,Normal,5.03
INVT000985,PO000985,P0095,WH001,18-09-2025,180,290,383,87,393,151,2296393.71,Reorder,0.38
INVT000986,PO000986,P0177,WH003,22-02-2025,597,780,265,1112,450,112,64121800.88,Normal,4.17
INVT000987,PO000987,P0188,WH004,29-10-2025,565,152,104,613,324,165,1220219.41,Normal,4.2
INVT000988,PO000988,P0282,WH002,11-08-2025,720,479,506,693,246,248,27893568.78,Normal,3.74
INVT000989,PO000989,P0056,WH001,10-06-2026,177,400,506,71,455,211,3156257.43,Reorder,0.31
INVT000990,PO000990,P0032,WH002,29-03-2025,263,193,9,447,237,188,7152938.7,Normal,2.41
INVT000991,PO000991,P0114,WH001,28-04-2026,32,714,706,40,70,236,2709460.4,Reorder,0.17
INVT000992,PO000992,P0034,WH002,01-01-2025,127,282,214,195,108,45,8792795.7,Normal,1.05
INVT000993,PO000993,P0206,WH001,08-10-2025,862,915,1316,461,441,100,39375429.88,Normal,1.99
INVT000994,PO000994,P0290,WH001,10-04-2026,113,119,151,81,95,201,6350682.69,Reorder,0.35
INVT000995,PO000995,P0288,WH003,07-02-2025,68,920,509,479,42,71,18014840.33,Overstock,1.8
INVT000996,PO000996,P0173,WH004,28-06-2025,644,452,446,650,340,55,21440165.5,Normal,4.45
INVT000997,PO000997,P0173,WH004,21-07-2025,819,644,151,1312,340,55,47930154.56,Normal,8.98
INVT000998,PO000998,P0170,WH001,06-08-2025,131,506,443,194,210,177,12849169.02,Reorder,0.84
INVT000999,PO000999,P0298,WH001,09-03-2025,725,464,160,1029,432,66,15115269.12,Normal,4.44
INVT001000,PO001000,P0240,WH001,05-08-2025,758,86,126,718,378,29,56578249.22,Normal,3.1
INVT001001,PO001001,P0005,WH002,21-05-2025,55,828,722,161,145,104,5721118.9,Normal,0.87
INVT001002,PO001002,P0101,WH001,30-01-2025,10,362,229,143,36,204,7896447.13,Normal,0.62
INVT001003,PO001003,P0029,WH004,20-11-2025,437,866,99,1204,236,45,68112278.64,Overstock,8.24
INVT001004,PO001004,P0084,WH003,10-02-2025,242,265,176,331,239,88,12283171.68,Normal,1.24
INVT001005,PO001005,P0025,WH002,07-06-2026,1422,427,586,1263,417,19,19312583.52,Normal,6.81
INVT001006,PO001006,P0225,WH002,09-04-2025,419,666,382,703,347,132,53186350.78,Normal,3.79
INVT001007,PO001007,P0010,WH003,31-12-2025,537,733,603,667,380,29,6505104.26,Normal,2.5
INVT001008,PO001008,P0021,WH004,10-03-2025,43,793,469,367,254,131,10046584.63,Normal,2.51
INVT001009,PO001009,P0119,WH003,14-07-2025,79,776,279,576,226,66,1455528.96,Normal,2.16
INVT001010,PO001010,P0111,WH002,18-03-2025,63,657,199,521,40,62,6716935.19,Overstock,2.81
INVT001011,PO001011,P0240,WH003,24-06-2026,579,639,831,387,378,29,31105945.44,Normal,1.45
INVT001012,PO001012,P0027,WH004,23-11-2025,342,789,11,1120,495,214,65504420.8,Normal,7.67
INVT001013,PO001013,P0217,WH002,05-10-2025,1303,50,30,1323,394,47,81517412.34,Normal,7.13
INVT001014,PO001014,P0136,WH003,12-05-2025,838,925,593,1170,441,74,45197837.1,Normal,4.39
INVT001015,PO001015,P0173,WH004,13-07-2025,85,492,114,463,340,55,14549927.79,Normal,3.17
INVT001016,PO001016,P0250,WH004,23-01-2025,1222,547,759,1010,485,23,61986962.3,Normal,6.91
INVT001017,PO001017,P0084,WH003,25-01-2025,375,968,1274,69,239,88,2739320.7,Reorder,0.26
INVT001018,PO001018,P0285,WH004,30-04-2025,44,217,114,147,165,178,9249056.25,Reorder,1.01
INVT001019,PO001019,P0279,WH003,23-09-2025,203,496,414,285,138,52,19985967,Normal,1.07
INVT001020,PO001020,P0044,WH004,18-02-2026,33,61,46,48,177,19,2720898.24,Reorder,0.33
INVT001021,PO001021,P0065,WH001,14-04-2025,428,68,65,431,390,19,18613528.04,Normal,1.86
INVT001022,PO001022,P0205,WH001,09-01-2026,181,392,28,545,480,72,14628508.5,Normal,2.35
INVT001023,PO001023,P0051,WH002,11-09-2025,762,140,7,895,387,133,5108740.55,Normal,4.83
INVT001024,PO001024,P0195,WH004,15-04-2025,132,794,98,828,97,205,42337809.36,Overstock,5.67
INVT001025,PO001025,P0196,WH004,30-03-2025,330,851,720,461,236,215,32676648.1,Normal,3.16
INVT001026,PO001026,P0178,WH003,07-10-2025,11,196,168,39,46,71,870005.76,Reorder,0.15
INVT001027,PO001027,P0088,WH004,21-08-2025,1408,903,908,1403,384,57,29862097.38,Normal,9.6
INVT001028,PO001028,P0019,WH003,03-01-2026,1143,897,147,1893,417,37,83388561.93,Normal,7.1
INVT001029,PO001029,P0111,WH001,19-10-2025,44,723,703,64,40,62,899987.2,Normal,0.28
INVT001030,PO001030,P0081,WH003,27-10-2025,527,775,405,897,211,168,27888348.93,Normal,3.37
INVT001031,PO001031,P0015,WH002,29-10-2025,449,560,753,256,340,128,21939038.72,Reorder,1.38
INVT001032,PO001032,P0265,WH003,27-01-2025,228,386,153,461,167,227,12504588.12,Normal,1.73
INVT001033,PO001033,P0139,WH004,11-05-2026,82,124,184,22,42,232,1422492.06,Reorder,0.15
INVT001034,PO001034,P0240,WH004,18-02-2025,1420,431,247,1604,378,29,129162148.1,Normal,10.98
INVT001035,PO001035,P0062,WH003,04-09-2025,1188,71,52,1207,299,57,79895397.59,Normal,4.53
INVT001036,PO001036,P0030,WH002,11-04-2026,33,948,362,619,258,168,51978247.08,Normal,3.34
INVT001037,PO001037,P0227,WH004,09-05-2025,118,825,491,452,109,237,13259573.68,Normal,3.09
INVT001038,PO001038,P0208,WH002,19-07-2026,544,231,216,559,159,116,16725173.79,Normal,3.01
